,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,GEOID
654,"Census Tract 8348, Cook County, Illinois",22.9,65.2,8.1,63.0,0.0,0.0,16.1,3.9,85.6,0.0,96.2,6.8,0.3,26.4,14.2,31.9,6.3,2.1,6.0,0.0,29.1,15.3,3.3,0.0,36.6,2.2,43.4,0.0,25.4,25.4,14.6,29.2,41.7,49.0,70.4,5.7,1.7,19.9,3.3,2.0,8.8,20.6,2.47,7.2,27.0,19.6,37.2,13.5,0.0,7.2,25.2,0.0,0.4,5.4,high,74.65602765009181,78.86146060657367,67.78541102796044,72.13964793764849,66.44075599918729,44.23241920727888,100.0,80.52098408104199,109.83497759697944,031,834800,17,2555,17031834800
655,"Census Tract 8349, Cook County, Illinois",31.3,54.5,3.4,40.0,18.9,35.1,14.5,3.1,80.8,0.0,99.0,1.3,0.8,25.6,17.7,57.6,0.0,3.5,11.2,0.0,26.9,22.7,5.2,0.0,43.0,5.1,50.8,0.0,18.1,18.1,5.1,49.4,100.0,70.2,73.0,4.3,8.4,19.9,0.0,4.1,6.0,26.4,2.63,3.2,25.3,41.1,21.4,23.4,0.0,3.2,26.3,0.0,0.0,2.1,high,69.55560681529562,96.72035217291672,80.13645520054305,65.05908505329894,72.34862075971694,46.20656987047568,100.0,81.64978292329958,99.37450354012428,031,834900,17,1121,17031834900
656,"Census Tract 8350, Cook County, Illinois",24.2,43.8,6.8,33.0,27.5,12.5,12.9,6.1,85.1,0.0,81.5,39.2,0.2,26.8,12.4,30.8,10.9,2.9,6.0,0.0,18.1,22.9,6.6,1.4,31.3,5.2,43.4,0.9,26.4,26.4,15.8,28.7,29.4,42.7,84.0,3.5,4.6,6.6,0.0,1.5,7.3,34.6,3.7,4.2,24.9,23.7,28.9,31.5,0.0,6.9,16.4,0.6,0.0,16.3,high,58.958275530306615,57.24369043530539,61.820294857499924,70.70301199009933,75.25710802643924,160.85036273177352,100.0,109.49348769898701,117.68033313962084,031,835000,17,2670,17031835000
657,"Census Tract 8351, Cook County, Illinois",23.1,26.5,6.3,79.0,0.0,5.8,11.3,2.9,96.8,0.0,65.7,76.3,2.6,12.7,12.2,22.9,13.0,2.8,10.6,0.0,7.4,14.9,9.1,1.4,30.1,3.1,34.8,0.0,35.3,35.3,13.8,20.3,20.9,45.3,89.0,1.4,15.5,0.9,0.0,0.0,1.4,61.5,4.3,0.0,31.1,19.8,49.7,22.0,1.0,6.3,11.0,0.8,0.3,43.5,high,68.50099838250594,56.7750023299531,57.944053913277024,71.98572265755395,87.16372777458359,157.502889868092,100.0,152.38784370477572,139.4729874247358,031,835100,17,1239,17031835100
658,"Census Tract 8352, Cook County, Illinois",12.4,41.7,5.5,49.0,0.0,8.9,7.9,8.3,96.0,2.0,61.2,70.9,5.1,9.2,13.2,19.0,7.4,4.1,7.4,0.0,0.7,12.3,9.0,5.0,20.9,3.1,18.3,6.9,53.0,53.0,9.6,9.1,25.0,30.4,92.5,4.0,4.8,7.1,0.0,1.6,5.7,64.6,3.46,4.4,34.8,4.3,10.5,33.6,0.0,5.8,18.9,0.8,0.0,65.5,low,83.91824084241868,78.10031112348156,88.89541487193199,81.2212394632273,71.4397184888662,57.79397593706555,100.0,112.50361794500729,120.00488293003309,031,835200,17,23,17031835200
659,"Census Tract 8355, Cook County, Illinois",22.4,52.4,5.0,113.0,0.0,24.6,23.2,9.7,85.0,0.6,92.8,7.0,0.0,20.5,24.4,38.6,5.3,3.0,12.6,0.0,23.4,19.5,2.6,0.0,52.6,5.0,59.4,0.0,23.9,23.9,11.2,25.1,,59.1,72.8,4.6,7.3,37.7,0.0,22.1,3.2,29.7,2.4,1.7,27.7,30.1,31.6,26.3,0.0,3.3,33.2,0.0,0.0,5.5,high,62.793705687408774,71.00624796086956,78.63107679243409,70.0873108697211,40.17348037160161,42.315490302435606,100.0,78.63965267727932,88.9140294832691,031,835500,17,631,17031835500
660,"Census Tract 8356, Cook County, Illinois",23.2,54.1,2.4,218.0,100.0,0.0,8.8,3.6,90.5,0.0,95.2,9.3,0.0,48.5,23.0,46.7,2.6,8.6,28.3,0.0,13.7,39.6,1.1,0.0,63.1,18.0,35.2,0.0,31.3,31.3,4.9,6.0,0.0,0.0,68.4,38.3,6.9,11.6,0.0,3.6,1.1,21.6,2.85,5.7,24.0,20.3,16.5,13.9,0.0,5.0,33.5,0.0,0.0,10.8,high,82.1138085111238,96.75034821165927,60.55569022936228,35.40281442174785,55.806599430233916,24.061749387659468,100.0,86.54124457308251,107.8009965303687,031,835600,17,24,17031835600
661,"Census Tract 8357, Cook County, Illinois",50.6,39.0,0.0,0.0,,,0.0,8.9,100.0,0.0,92.5,16.1,0.0,84.9,100.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,10.4,0.0,0.0,29.9,31.2,0.0,32.5,32.5,11.1,0.0,,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,4.6,0.0,0.0,0.0,0.0,low,123.6912739624105,,100.32240832138143,,77.07491256814066,11.902125737534295,100.0,101.5918958031838,110.125546320781,031,835700,17,1240,17031835700
662,"Census Tract 8358, Cook County, Illinois",36.0,40.3,2.0,77.0,13.6,3.4,12.5,4.1,73.6,0.0,99.7,2.0,1.3,19.2,55.0,18.2,4.2,1.1,8.0,0.0,9.2,8.8,12.6,4.6,13.1,3.5,36.9,7.7,42.5,42.5,4.3,40.2,0.0,49.4,87.0,0.0,4.0,1.5,0.0,3.5,4.0,33.2,1.93,6.9,38.6,8.3,25.5,13.0,19.0,10.1,7.4,0.0,0.4,6.2,low,86.19738182888236,90.2224602803128,129.2434606489269,98.15302027362844,89.98132481422081,53.1590135104296,100.0,107.61215629522434,116.80862696821623,031,835800,17,652,17031835800
663,"Census Tract 8362, Cook County, Illinois",0.0,54.8,14.1,0.0,,,0.0,1.8,55.9,5.5,82.7,31.4,7.6,15.9,54.5,28.6,1.6,3.5,6.0,0.0,11.1,12.7,6.3,23.0,36.5,0.0,0.0,43.9,89.1,89.1,4.7,0.0,,,91.3,0.0,23.1,10.1,0.0,0.0,0.0,68.3,2.48,8.7,23.8,0.0,4.7,29.1,0.0,0.6,3.5,0.2,0.6,73.3,low,10.176566795180332,142.94987213244366,129.47121962998088,109.69741628072012,115.70325907929606,45.89185019953126,100.0,82.40231548480466,85.71777352145222,031,836200,17,686,17031836200
664,"Census Tract 8359, Cook County, Illinois",31.0,58.4,7.5,0.0,0.0,17.6,13.9,3.6,83.6,0.4,98.7,4.3,2.3,24.1,39.6,20.0,14.9,9.2,7.9,0.0,23.6,14.5,4.0,1.1,35.1,3.7,44.9,0.0,37.9,37.9,7.7,43.1,100.0,58.2,86.6,0.0,2.6,23.5,0.0,9.4,6.3,16.1,2.29,5.5,25.6,13.4,17.2,17.2,16.3,5.7,18.6,0.3,0.0,3.2,high,87.5405915463485,102.29211636934455,110.03795571319695,87.42955909370774,64.98651236582613,91.26870457388073,100.0,80.52098408104199,97.63109119731509,031,835900,17,1241,17031835900
665,"Census Tract 8360, Cook County, Illinois",34.6,30.1,4.3,96.0,0.0,16.4,9.8,12.5,94.3,0.8,99.2,2.6,0.1,13.4,32.5,21.6,11.6,4.3,4.7,2.7,10.2,11.9,9.0,5.7,16.4,10.8,35.4,8.1,57.4,57.4,4.9,25.9,44.3,32.2,84.1,6.0,15.3,2.2,3.5,0.5,1.6,51.2,2.69,3.0,43.0,4.4,21.9,5.6,6.5,9.9,8.2,0.2,0.0,2.2,low,119.42429048242765,133.27427488555134,101.59568948213064,107.13199494581087,99.5247986581533,79.68129850729086,100.0,111.7510853835022,105.47644673995646,031,836000,17,768,17031836000
666,"Census Tract 8361, Cook County, Illinois",33.1,46.3,3.4,112.0,0.0,73.7,11.0,5.3,78.7,0.0,93.6,8.1,0.0,18.8,18.0,20.3,6.8,12.6,15.4,0.0,15.6,26.0,9.6,0.0,24.9,9.4,55.2,0.0,39.7,39.7,7.5,40.2,81.0,59.2,81.3,11.8,14.6,27.6,0.0,0.0,2.2,17.5,2.51,9.6,17.5,5.2,11.2,15.7,0.0,9.4,10.5,6.8,0.0,15.2,high,70.9015137410298,92.25844140996307,97.99926671463119,114.98218423063322,67.07698758878277,58.33758264142409,100.0,100.46309696092621,114.484077177804,031,836100,17,1242,17031836100
667,"Census Tract 3404, Cook County, Illinois",8.9,32.2,9.3,20.0,0.0,0.0,8.9,2.3,93.2,0.9,30.6,80.4,1.7,7.4,22.9,39.0,6.5,2.5,8.5,0.0,6.0,29.9,12.7,4.7,26.5,2.9,16.7,6.9,43.2,43.2,18.6,22.9,43.8,9.7,90.5,0.0,3.4,10.9,0.0,2.0,1.5,36.9,3.06,2.0,29.0,2.8,23.0,17.5,18.7,6.6,20.9,0.0,0.0,10.9,low,59.52199205831953,53.56355143207932,103.40257739849196,120.16433532714994,81.71031414947929,58.10869560800997,100.0,111.7510853835022,101.40848460673502,031,340400,17,343,17031340400
668,"Census Tract 3602, Cook County, Illinois",44.9,46.3,2.0,0.0,0.0,0.0,14.4,6.2,83.4,0.0,87.3,7.8,0.0,20.6,30.6,39.4,0.0,8.8,6.1,0.0,24.5,17.4,2.4,0.0,25.0,6.1,42.0,0.0,40.4,40.4,9.8,26.6,25.0,33.2,86.6,34.1,9.1,51.6,0.0,9.6,0.8,4.1,3.04,7.8,30.1,0.0,0.0,77.8,0.0,4.9,12.4,0.0,0.0,3.2,low,56.50921042295869,50.719552008801706,76.64631995753541,83.3761933845511,81.61942392239423,43.002151402677974,100.0,86.16497829232998,96.1782475783074,031,360200,17,255,17031360200
669,"Census Tract 1908, Cook County, Illinois",14.5,26.0,9.2,56.0,9.6,0.0,13.5,4.7,91.9,0.2,58.2,79.6,0.9,13.1,20.7,28.2,11.1,4.7,11.5,0.0,8.4,12.2,15.6,1.6,24.2,2.6,28.4,2.2,46.8,46.8,18.6,14.3,0.0,8.0,94.4,0.0,3.1,4.7,0.0,0.0,2.8,44.7,4.42,2.2,28.2,3.8,1.3,27.4,2.8,8.8,11.0,0.5,0.0,46.8,high,70.61560966462133,69.13899454914609,57.39743235874754,100.41059104834859,96.0709700289206,209.94663139910247,100.0,137.33719247467442,120.00488293003309,031,190800,17,747,17031190800
670,"Census Tract 1912, Cook County, Illinois",23.2,13.7,6.1,8.0,17.3,37.0,16.6,3.3,81.3,0.6,48.3,92.2,0.2,5.1,7.7,20.4,12.3,2.5,16.0,0.0,4.7,6.5,9.6,0.8,11.6,3.2,19.8,0.9,35.2,35.2,28.4,19.5,32.8,48.5,90.7,0.0,6.0,0.0,0.0,0.4,0.0,41.6,3.85,6.3,33.6,0.0,14.1,21.8,0.0,6.1,5.8,0.1,0.0,46.9,high,66.32165410195844,56.96247757209402,52.77067134362309,95.33105680522827,89.7086541329656,112.555198681394,100.0,144.10998552822002,116.51805824441472,031,191200,17,2306,17031191200
671,"Census Tract 2101, Cook County, Illinois",9.9,41.0,11.2,0.0,0.0,0.0,7.7,4.4,85.3,1.1,74.4,39.7,15.4,4.0,47.1,16.6,8.4,10.5,21.3,0.0,6.0,8.4,13.5,8.5,18.9,1.8,5.9,9.2,67.6,67.6,11.1,14.5,0.0,50.5,85.6,4.0,3.9,3.7,1.2,1.5,4.6,48.0,2.35,3.6,20.7,2.6,4.7,6.8,12.8,7.5,12.6,0.5,0.0,79.7,low,113.36096629595393,116.88331446517157,121.13741005655928,120.88265330092452,108.43204091249031,105.4024788872027,100.0,97.45296671490595,93.27256034029207,031,210100,17,2691,17031210100
672,"Census Tract 2204, Cook County, Illinois",10.4,54.0,21.2,0.0,0.0,100.0,5.8,1.9,82.8,0.0,78.8,27.5,16.5,3.8,66.4,6.3,10.6,5.5,30.7,0.0,4.9,4.5,16.2,9.8,24.8,0.0,6.1,16.8,79.5,79.5,9.9,1.8,0.0,52.9,89.1,0.0,0.0,5.6,0.0,0.7,1.8,41.5,2.63,5.6,20.6,0.0,3.5,6.0,36.3,6.4,12.4,0.9,1.7,89.1,low,140.91834317015415,104.54931828472114,135.44067406674722,126.11611282413945,148.33285060283671,75.61855366419023,100.0,91.0564399421129,86.58947969285681,031,220400,17,2311,17031220400
673,"Census Tract 2408, Cook County, Illinois",17.4,49.8,10.3,56.0,0.0,0.0,5.7,4.6,81.7,0.9,79.1,38.8,7.9,8.6,63.5,14.9,6.3,7.7,16.9,0.0,9.0,8.4,8.6,9.9,17.1,1.1,14.1,12.9,52.4,52.4,16.9,24.8,26.5,55.7,87.4,0.0,5.0,18.8,0.7,3.2,13.3,35.7,2.84,7.6,12.8,8.6,0.0,2.7,25.3,6.5,6.5,3.2,1.2,78.1,low,98.08128145770941,93.57639236221368,97.22271704589485,108.92778988024736,92.61714139968788,42.916318765147686,100.0,88.4225759768452,92.98199161649056,031,240800,17,374,17031240800
674,"Census Tract 2430, Cook County, Illinois",8.2,50.6,12.9,0.0,,,4.0,8.7,83.3,0.4,76.3,40.1,13.0,5.2,47.2,19.8,6.8,5.0,16.3,0.4,0.6,6.7,16.3,12.7,7.0,2.1,4.4,18.7,72.0,72.0,10.9,4.1,0.0,0.0,96.0,2.7,2.4,3.8,3.3,1.2,1.5,37.9,2.15,8.1,17.4,0.0,0.0,0.0,20.5,2.3,7.4,0.4,0.3,76.3,low,117.35553174086834,117.57697286109293,112.5237823064143,137.4039666977402,121.15667270440035,65.0611392479639,100.0,83.1548480463097,83.39322373103995,031,243000,17,2,17031243000
675,"Census Tract 2508, Cook County, Illinois",28.5,25.3,1.3,136.0,0.0,32.8,16.0,11.4,91.8,1.4,87.5,18.2,0.0,14.0,22.2,35.1,4.7,2.9,8.8,0.0,16.7,13.9,9.5,0.9,32.0,1.0,32.4,1.2,37.4,37.4,10.6,26.1,100.0,66.4,89.2,4.5,7.2,0.0,0.0,2.7,1.0,63.9,3.16,0.4,26.7,11.7,16.6,33.3,0.0,9.3,17.8,0.0,0.0,3.5,high,69.43423244323543,79.74821850190018,71.31025240141437,75.62862095312511,84.80058187037173,69.43860376200895,100.0,115.5137481910275,108.09156525417022,031,250800,17,2516,17031250800
676,"Census Tract 2517, Cook County, Illinois",42.3,23.2,4.3,91.0,0.0,11.3,14.3,2.4,77.0,0.0,85.1,21.5,0.5,12.7,15.9,22.2,17.1,6.9,7.5,0.0,18.3,4.6,9.3,0.0,30.9,6.6,42.9,0.0,34.2,34.2,18.3,12.8,0.0,22.9,76.6,5.5,22.4,0.0,0.0,0.0,0.0,47.3,3.29,7.9,19.1,20.8,30.1,28.9,0.0,5.9,13.7,0.0,0.0,13.5,high,76.42000185736664,50.743923790280036,76.39253137864674,71.8317973774594,102.79684683321587,38.02385842592086,100.0,135.83212735166427,122.03886399664385,031,251700,17,4,17031251700
677,"Census Tract 8214.01, Cook County, Illinois",42.6,29.4,1.8,0.0,19.1,0.0,5.9,7.5,74.2,0.0,95.4,7.3,1.0,17.2,26.9,20.7,31.7,9.1,6.9,0.0,6.4,10.7,12.9,0.6,21.8,7.0,23.2,0.0,53.5,53.5,14.3,19.0,0.0,23.4,94.3,0.0,6.3,2.1,0.0,2.7,4.3,53.0,2.58,7.4,21.6,30.9,43.8,14.2,0.0,6.4,17.4,1.9,0.0,8.7,low,81.23721582402239,78.11530914285284,75.31664133481094,70.44646985660842,79.98339983486294,120.22291430076706,100.0,103.47322720694649,99.08393481632272,031,821401,17,238,17031821401
678,"Census Tract 8212, Cook County, Illinois",25.0,37.7,3.4,53.0,0.0,0.0,10.2,12.7,91.2,0.0,84.3,39.5,0.9,7.2,15.3,19.8,17.0,7.1,6.3,0.5,10.4,13.2,8.3,1.5,25.7,4.5,25.4,2.3,57.5,57.5,11.4,15.8,0.0,12.7,87.6,3.5,3.9,7.0,0.7,5.2,11.1,45.5,3.77,2.6,19.9,26.5,45.0,7.5,0.0,5.6,12.3,2.6,0.0,35.2,low,73.52320017752999,67.52295796189146,74.06071323928491,71.8317973774594,69.16746281173943,177.81661408359523,100.0,106.1070911722142,109.54440887317793,031,821200,17,2474,17031821200
679,"Census Tract 8216, Cook County, Illinois",15.5,30.1,2.9,0.0,14.3,10.0,3.9,7.9,96.2,0.0,88.3,19.5,10.6,2.5,32.9,18.8,12.5,8.6,7.4,0.0,3.5,8.2,11.4,4.5,32.3,1.8,14.3,5.8,70.2,70.2,9.5,10.9,0.0,5.7,93.6,1.5,0.0,1.8,0.0,0.0,0.8,72.4,2.79,0.0,25.1,11.5,10.0,37.9,3.9,1.8,15.6,1.2,0.4,54.9,low,96.32809608350661,110.73975078021395,89.63725841022197,81.9908658637001,94.07138503304905,126.68897299471598,100.0,104.60202604920408,99.6650722639258,031,821600,17,1345,17031821600
680,"Census Tract 8217, Cook County, Illinois",15.4,24.5,1.6,0.0,0.0,0.0,2.3,6.9,93.2,0.1,94.3,3.8,45.9,2.3,50.7,14.1,5.3,7.2,9.1,0.2,1.2,9.6,12.6,11.1,27.8,1.1,3.0,13.9,87.6,87.6,2.2,1.6,0.0,12.0,94.9,0.0,9.8,0.0,0.0,0.0,0.4,82.1,2.79,1.2,28.8,1.1,7.7,30.3,4.0,7.4,17.8,0.0,0.0,80.5,low,125.64944716498164,140.2783499319357,101.19006158253934,105.23358315797802,89.7086541329656,134.21363421820521,100.0,103.849493487699,95.01597268310127,031,821700,17,1961,17031821700
681,"Census Tract 2226, Cook County, Illinois",3.2,65.6,21.1,10.0,0.0,31.6,4.0,5.8,76.0,1.5,76.5,23.7,11.6,4.8,56.6,16.4,4.5,7.3,20.0,0.0,6.3,5.0,23.6,4.5,7.5,1.4,6.8,6.7,74.9,74.9,9.5,6.7,0.0,28.6,89.2,0.0,2.6,17.0,1.3,2.8,6.7,34.6,2.58,8.8,24.1,0.0,2.5,2.5,35.4,7.5,5.0,4.0,0.6,87.1,low,110.64757477834158,92.02597210970836,94.8995754391446,115.03349265733141,112.97655226674392,45.00491294505154,100.0,85.41244573082491,95.59711013070435,031,222600,17,748,17031222600
682,"Census Tract 2308, Cook County, Illinois",24.9,20.2,4.4,66.0,0.0,5.3,12.3,6.4,93.8,0.0,64.1,80.3,2.0,11.5,22.6,15.9,13.8,4.6,4.4,0.0,6.2,10.4,13.4,6.2,34.5,2.5,24.9,7.7,45.4,45.4,12.2,18.6,29.7,29.2,87.7,0.0,0.0,1.0,1.0,0.0,2.7,54.3,4.08,1.1,29.7,12.4,5.2,21.6,2.1,13.0,11.9,0.0,0.3,41.7,low,70.09235126062849,61.59874031023872,56.336726246982025,94.76666411154821,85.80037436830752,40.770502826890294,100.0,148.24891461649784,129.88421953928523,031,230800,17,2460,17031230800
683,"Census Tract 2407, Cook County, Illinois",16.1,36.3,12.3,17.0,0.0,0.0,6.0,7.2,85.9,0.3,78.2,31.7,7.9,5.0,50.5,18.9,8.5,6.9,20.8,0.0,4.5,14.3,13.5,14.8,16.1,3.3,10.0,20.0,63.0,63.0,5.9,18.1,31.1,69.7,98.4,0.0,0.0,12.5,4.4,1.8,0.0,36.3,2.48,7.3,19.7,2.1,0.0,9.5,29.6,5.4,7.3,2.1,0.3,84.0,low,114.63135139018395,117.4232431625374,116.13972727228985,138.99452792538395,104.52376114783225,50.1262603176925,100.0,98.58176555716356,88.332892035666,031,240700,17,681,17031240700
684,"Census Tract 2410, Cook County, Illinois",24.9,48.6,19.8,21.0,0.0,84.8,8.6,6.8,81.7,0.0,77.2,37.1,8.1,4.7,46.7,18.2,11.7,1.2,20.8,0.0,9.9,11.0,13.5,5.1,8.8,8.6,23.6,7.3,58.4,58.4,9.0,28.1,0.0,67.6,82.5,0.0,12.5,0.0,0.0,0.6,0.9,26.9,2.65,7.6,18.9,2.6,7.2,11.3,19.1,6.0,11.8,0.6,0.0,65.6,low,102.46424489321643,89.05074001693211,94.46141054225988,94.25357984456636,108.88649204791568,59.968402754499685,100.0,101.21562952243127,94.4348352354982,031,241000,17,1927,17031241000
685,"Census Tract 2411, Cook County, Illinois",14.2,64.8,28.3,26.0,,,2.1,6.6,73.2,0.8,86.7,18.0,12.8,5.8,47.1,15.2,14.6,6.7,19.1,0.4,4.2,14.2,14.2,5.8,5.3,0.5,15.5,10.8,67.3,67.3,7.7,30.5,42.5,91.5,92.2,0.0,2.0,0.5,1.5,2.4,2.2,27.1,2.8,7.2,15.8,3.2,0.0,2.9,18.0,6.1,3.8,3.5,0.4,68.2,high,116.13369639546238,96.13730416985851,106.31572322282959,124.67947687659023,125.42851337739869,109.46522373030336,100.0,94.81910274963823,95.3065414069028,031,241100,17,661,17031241100
686,"Census Tract 2420, Cook County, Illinois",6.2,65.0,28.3,3.0,0.0,26.1,1.7,2.4,75.2,0.1,81.4,24.0,11.6,3.3,61.8,8.5,9.3,9.6,24.8,0.0,8.8,7.7,4.9,10.7,24.1,3.6,19.1,19.5,69.4,69.4,8.9,14.1,0.0,15.4,94.0,0.0,5.2,31.4,0.6,9.9,0.7,23.7,2.17,10.4,17.4,0.0,0.0,0.0,28.8,3.8,9.6,0.4,1.7,64.8,low,139.31620145895957,118.61933520739642,112.83179921412537,149.76929753200287,110.52251613544695,150.32155919472396,100.0,92.93777134587557,92.98199161649056,031,242000,17,963,17031242000
687,"Census Tract 2421, Cook County, Illinois",5.2,56.4,22.1,33.0,0.0,0.0,0.6,2.2,78.1,0.5,90.9,17.4,15.8,3.4,64.7,5.3,5.8,9.9,27.1,0.4,2.0,1.4,13.1,27.1,5.3,1.1,5.1,24.8,87.2,87.2,6.0,1.3,0.0,0.0,97.6,0.0,0.0,7.2,3.2,4.1,3.0,48.6,2.3,6.6,18.8,0.0,0.0,1.0,60.1,6.7,3.1,0.3,1.2,85.5,low,169.77847163780046,162.09859336471618,118.57566380299065,148.64051214464274,156.87653194883345,110.95298944749514,100.0,85.78871201157746,80.77810521682615,031,242100,17,110,17031242100
688,"Census Tract 2506, Cook County, Illinois",37.8,24.5,3.6,53.0,7.5,28.1,8.0,6.6,96.4,0.2,95.7,9.3,1.7,11.2,25.6,24.0,7.4,4.9,11.8,0.0,9.5,21.2,11.5,3.9,32.8,6.7,25.7,3.4,44.1,44.1,16.1,13.1,0.0,45.7,93.5,1.7,3.8,2.9,0.0,0.0,1.1,70.7,3.13,0.0,15.0,8.6,12.5,31.8,2.0,5.3,21.8,0.0,0.0,4.5,high,72.57378286719249,83.5820872036818,66.19326729373569,90.30283098880614,92.16269026426252,117.8768222082723,100.0,115.5137481910275,104.3141718447503,031,250600,17,3,17031250600
689,"Census Tract 2511, Cook County, Illinois",34.5,45.2,4.3,108.0,5.2,12.0,17.1,5.8,88.8,0.6,95.0,11.8,0.4,12.0,16.5,35.9,10.4,3.8,11.3,0.0,18.3,25.8,6.3,0.7,41.4,5.6,43.9,1.2,28.4,28.4,6.3,37.5,0.0,57.1,84.2,2.5,10.9,13.9,0.0,1.4,2.9,34.4,3.92,4.8,21.0,24.6,25.8,20.1,0.0,7.5,20.3,0.0,0.0,7.0,high,59.05537502795477,54.88712664159414,59.789986226390454,78.75843498171442,79.89250960777787,126.3456424445948,100.0,111.3748191027497,126.1068261298653,031,251100,17,376,17031251100
690,"Census Tract 8363, Cook County, Illinois",8.5,69.8,21.4,0.0,0.0,0.0,2.4,10.8,79.8,2.1,87.2,18.9,13.0,9.2,46.8,16.6,6.5,4.4,16.9,1.2,16.6,15.6,12.2,7.6,27.6,2.0,15.0,21.5,73.8,73.8,12.0,0.0,0.0,0.0,89.7,0.0,10.4,25.6,0.0,0.9,13.0,31.0,2.57,7.3,19.8,3.4,9.3,23.4,11.7,4.3,19.5,0.4,1.1,43.9,low,100.53304377332536,109.03185132431028,104.97086066803485,98.97395510079943,93.43515344345352,42.572988215026506,100.0,82.77858176555718,99.08393481632272,031,836300,17,25,17031836300
691,"Census Tract 8364, Cook County, Illinois",26.5,56.7,3.2,44.0,0.0,16.3,7.2,5.7,81.2,0.0,93.1,16.9,1.0,18.8,53.8,22.8,5.8,14.2,13.0,0.0,25.2,10.7,8.2,4.3,19.0,3.3,35.9,8.5,58.3,58.3,4.9,25.7,40.0,32.0,95.8,2.8,1.3,49.3,1.0,11.5,3.7,28.4,2.34,5.0,28.1,6.2,10.1,10.1,17.7,7.0,13.6,0.0,0.0,8.1,low,87.19534888804394,89.51942812228441,116.73406975618299,130.99041336046704,44.17265036334476,106.91885548357128,100.0,79.39218523878436,98.79336609252121,031,836400,17,2332,17031836400
692,"Census Tract 8365, Cook County, Illinois",49.5,35.3,1.6,47.0,0.0,0.0,10.0,4.8,87.2,0.0,90.8,8.3,0.0,20.2,23.0,31.8,13.6,16.0,7.3,0.0,12.5,12.8,7.1,1.1,15.2,3.8,46.2,0.0,46.1,46.1,8.9,28.6,43.9,42.6,90.1,0.0,8.3,40.2,3.5,4.1,1.9,7.1,3.77,3.0,29.9,0.0,0.0,42.6,0.0,8.9,8.4,0.0,0.0,0.0,low,76.53328460462284,66.68119412467877,93.02327526189066,163.87911487400382,84.07346005369116,46.06351547459185,100.0,91.0564399421129,91.23857927368135,031,836500,17,1243,17031836500
