,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
7203,6,037,910714,1400000US06037910714,6037910714,9107.14,CT,1003314,651
7204,6,037,302102,1400000US06037302102,6037302102,3021.02,CT,1037513,0
7205,6,037,311802,1400000US06037311802,6037311802,3118.02,CT,811569,12345
7206,6,037,320300,1400000US06037320300,6037320300,3203.0,CT,1714689,0
7207,6,037,400402,1400000US06037400402,6037400402,4004.02,CT,4386033,0
7210,6,037,295103,1400000US06037295103,6037295103,2951.03,CT,2056812,1202
7211,6,037,300301,1400000US06037300301,6037300301,3003.01,CT,6143712,19081
7212,6,037,301000,1400000US06037301000,6037301000,3010.0,CT,2048658,21482
7213,6,037,301601,1400000US06037301601,6037301601,3016.01,CT,2257346,1299
7214,6,037,530400,1400000US06037530400,6037530400,5304.0,CT,1531308,11013
7219,6,059,62620,1400000US06059062620,6059062620,626.2,CT,3117871,665948
7220,6,059,62646,1400000US06059062646,6059062646,626.46,CT,1296209,0
7221,6,059,63010,1400000US06059063010,6059063010,630.1,CT,2724783,333446
7222,6,059,63601,1400000US06059063601,6059063601,636.01,CT,1822991,9666
7223,6,059,74405,1400000US06059074405,6059074405,744.05,CT,1057965,0
7224,6,059,75100,1400000US06059075100,6059075100,751.0,CT,1495110,0
7225,6,059,75815,1400000US06059075815,6059075815,758.15,CT,1329563,0
