,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
1003,17,031,805901,1400000US17031805901,17031805901,8059.01,CT,3709724,46782
1004,17,031,806004,1400000US17031806004,17031806004,8060.04,CT,2688414,0
1005,17,031,71000,1400000US17031071000,17031071000,710.0,CT,324639,0
1006,17,031,71100,1400000US17031071100,17031071100,711.0,CT,325455,0
1007,17,031,71500,1400000US17031071500,17031071500,715.0,CT,895865,723071
1008,17,031,71600,1400000US17031071600,17031071600,716.0,CT,162169,0
1009,17,031,71800,1400000US17031071800,17031071800,718.0,CT,323370,0
1010,17,031,81403,1400000US17031081403,17031081403,814.03,CT,331288,1429596
1011,17,031,160300,1400000US17031160300,17031160300,1603.0,CT,426175,0
1018,17,031,81600,1400000US17031081600,17031081600,816.0,CT,128834,3966
1019,17,031,242200,1400000US17031242200,17031242200,2422.0,CT,326986,0
1020,17,031,242400,1400000US17031242400,17031242400,2424.0,CT,328052,0
1021,17,031,242700,1400000US17031242700,17031242700,2427.0,CT,175572,0
1022,17,031,242900,1400000US17031242900,17031242900,2429.0,CT,323819,0
1023,17,031,243100,1400000US17031243100,17031243100,2431.0,CT,324004,0
1024,17,031,243400,1400000US17031243400,17031243400,2434.0,CT,329156,0
1025,17,031,243500,1400000US17031243500,17031243500,2435.0,CT,657219,0
1026,17,031,250300,1400000US17031250300,17031250300,2503.0,CT,617326,0
1027,17,031,251400,1400000US17031251400,17031251400,2514.0,CT,688029,0
1028,17,031,251900,1400000US17031251900,17031251900,2519.0,CT,632452,0
1029,17,031,252202,1400000US17031252202,17031252202,2522.02,CT,637446,0
1030,17,031,672000,1400000US17031672000,17031672000,6720.0,CT,995092,0
1031,17,031,681400,1400000US17031681400,17031681400,6814.0,CT,646368,0
1033,17,031,160602,1400000US17031160602,17031160602,1606.02,CT,570721,16735
1034,17,031,161300,1400000US17031161300,17031161300,1613.0,CT,497601,0
1035,17,031,170300,1400000US17031170300,17031170300,1703.0,CT,1398898,0
1036,17,031,170500,1400000US17031170500,17031170500,1705.0,CT,1539539,0
1037,17,031,190300,1400000US17031190300,17031190300,1903.0,CT,660302,0
1038,17,031,191100,1400000US17031191100,17031191100,1911.0,CT,822433,0
1039,17,031,191302,1400000US17031191302,17031191302,1913.02,CT,631185,0
1040,17,031,210601,1400000US17031210601,17031210601,2106.01,CT,273651,0
1041,17,031,210700,1400000US17031210700,17031210700,2107.0,CT,497304,0
1042,17,031,220300,1400000US17031220300,17031220300,2203.0,CT,326095,0
